CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
49.553.783/0001-20;2024-01-01;1;28217325.03;640.39;0;0;28216684.64;26401603.54;16533925.76;0;2988814.28;0;0;13545111.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;9867677.78;0;;0;0;0;606690.05;0;0;606690.05;464326.9;57673.35;0;0;0;0;0;0;0;392296.67;914296.92
49.553.783/0001-20;2024-02-01;1;17852837.41;3220.66;0;0;17849616.75;36787329.54;19539724.33;0;2988814.28;0;0;16550910.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;17247605.21;0;;0;0;0;676986.9;0;0;676986.9;475515.5;54267.91;0;0;0;0;0;0;0;394457.19;924240.6
49.553.783/0001-20;2024-03-01;1;10856550.8;186721.68;0;0;10669829.12;43939344.17;19726327.54;0;2988814.28;0;0;16737513.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;24213016.63;0;;0;0;0;606104.08;0;0;606104.08;559430;56108.56;0;0;0;0;0;0;0;393446.98;1008985.54
49.592.781/0001-40;2024-03-01;1;0;0;0;0;0;106000000;106000000;106000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;16842.11;0;71000000;0;0;0;0;0;17531.16;71034373.27
49.640.601/0001-58;2024-01-01;1;0;0;;;;23015759.03;0;;;;;;;;;;;;;;;;;;;23015759.03;;;;;;;;;0;;;;;27520.02;;;;;;;;329.54;27849.56
49.640.601/0001-58;2024-02-01;1;0;;;;;23015759.03;0;;;;;;;;;;;;;;;;;;;23015759.03;;;;;;;;;0;;;;;47274.18;;;;;;;;329.54;47603.72
49.640.601/0001-58;2024-03-01;1;0;;;;;23015759.03;0;;;;;;;;;;;;;;;;;;;23015759.03;;;;;;;;;0;;;;;66275.09;;;;;;;;346.83;66621.92
49.649.500/0001-48;2024-01-01;1;319972.62;1162.52;318810.1;0;0;32471000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32471000;0;0;;0;0;;0;0;0;8699.38;0;0;8699.38;0;30000;0;0;0;0;0;0;0;9501.98;39501.98
49.649.500/0001-48;2024-02-01;1;319972.62;1162.52;318810.1;0;0;32471000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32471000;0;0;;0;0;;0;0;0;8699.38;0;0;8699.38;0;30000;0;0;0;0;0;0;0;9501.98;39501.98
49.649.500/0001-48;2024-03-01;1;772479.83;5010.17;767469.66;0;0;44671000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44671000;0;0;;0;0;;0;0;0;7236.88;0;0;7236.88;0;30000;0;0;0;0;0;0;0;9534.48;39534.48
49.844.718/0001-53;2024-01-01;1;2066014.12;0;0;0;2066014.12;255023591.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7539222.13;20534917.87;0;0;0;0;0;;226949451.72;0;;0;0;0;45161.36;0;0;45161.36;0;225033.07;0;0;0;0;0;0;0;21135.66;246168.73
49.844.718/0001-53;2024-02-01;1;3539417.19;0;0;0;3539417.19;253845470.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7484304.21;20718488.2;0;0;0;0;0;;225642678.24;0;;0;0;0;0;0;0;0;0;194067.1;0;0;0;0;0;0;0;259048.02;453115.12
49.844.718/0001-53;2024-03-01;1;2689507.12;0;0;0;2689507.12;254746144.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7453595.75;26937733.57;0;0;0;0;0;;220354815.23;0;;0;0;0;0;0;0;0;0;204136.92;0;0;0;0;0;0;0;30400.56;234537.48
49.863.204/0001-45;2024-01-01;1;84834651.61;0;0;0;84834651.61;449983017.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192255643.91;0;0;0;0;0;;257727373.29;0;;0;0;0;9445488.28;0;0;9445488.28;0;567321.2;0;0;0;0;0;0;0;169180.95;736502.15
49.863.204/0001-45;2024-02-01;1;2724442.13;0;0;0;2724442.13;533969919.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219617806.95;0;0;0;0;0;;314352112.86;0;;0;0;0;7686034.56;0;0;7686034.56;0;490140.8;0;0;0;0;0;0;0;12081.95;502222.75
49.863.204/0001-45;2024-03-01;1;5658815.1;0;0;0;5658815.1;532801537.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215278763.41;0;0;0;0;0;;317522774.5;0;;0;0;0;5833978.06;0;0;5833978.06;0;516190.45;0;0;0;0;0;0;0;12688.78;528879.23
49.893.516/0001-00;2024-01-01;1;37049.4;0;0;0;37049.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;15952.38;21952.38
49.893.516/0001-00;2024-02-01;1;19078.59;0;0;0;19078.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;38.24;0;0;38.24;0;4105.27;0;0;0;0;0;0;0;13067.68;17172.95
49.893.516/0001-00;2024-03-01;1;1001.57;0;0;0;1001.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;755.09;0;0;755.09;0;0;0;0;0;0;0;0;0;1756.65;1756.65
49.916.958/0001-16;2024-01-01;1;24126183.74;1000;0;0;24125183.74;131782783.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7947060.34;0;0;0;0;0;0;;123835723.15;0;;0;0;0;6018672.2;0;0;6018672.2;1616932.3;168070.74;0;0;0;0;0;0;0;5150.65;1790153.69
49.916.958/0001-16;2024-02-01;1;31752622.56;1000;0;0;31751622.56;124332929.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8447566.21;0;0;0;0;0;0;;115885363.04;0;;0;0;0;5191051.68;0;0;5191051.68;1616932.3;144084.18;0;0;0;0;0;0;0;4488.04;1765504.52
49.916.958/0001-16;2024-03-01;1;30493309.17;1000;0;0;30492309.17;125329009.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6271857.86;0;0;0;0;0;0;;109014072.02;0;;10043079.41;0;0;4319082.08;0;0;4319082.08;1616932.3;150928.56;0;0;0;0;0;0;0;4248.39;1772109.25
49.935.515/0001-72;2024-01-01;1;9818711.89;1204.84;9817507.05;0;0;23668861.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;23668861.5;0;;0;0;0;787.35;0;0;787.35;0;16200;14811.22;0;0;0;0;0;0;44108.04;75119.26
49.935.515/0001-72;2024-02-01;1;5195477.37;13586.49;5181890.88;0;0;28570027.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;28570027.31;0;;0;0;0;695.05;0;0;695.05;0;16200;17696.18;0;0;0;0;0;0;40022.13;73918.31
49.935.515/0001-72;2024-03-01;1;6349736.75;15181.35;6334555.4;0;0;27758776.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;27758776.12;0;;0;0;0;283.96;0;0;283.96;0;16200;29712.76;0;0;0;0;0;0;42307.63;88220.39
50.027.615/0001-80;2024-01-01;1;328.61;328.61;0;0;0;18323610.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;18323610.3;0;0;0;0;0;30000;0;0;0;0;0;0;0;616.22;30616.22
50.027.615/0001-80;2024-02-01;1;132.61;132.61;0;0;0;18323610.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;18323610.3;0;0;0;0;0;30000;0;0;0;0;0;0;0;1148.96;31148.96
50.027.615/0001-80;2024-03-01;1;132.61;132.61;0;0;0;18323610.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;18323610.3;0;0;0;0;0;30000;0;0;0;0;0;0;0;4711.36;34711.36
50.041.467/0001-58;2024-01-01;1;518933.42;1000;0;0;517933.42;30000000;30000000;0;30000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;53.32;0;0;53.32;0;130425;0;0;0;0;0;0;0;933.55;131358.55
50.041.467/0001-58;2024-02-01;1;512445.76;1000;0;0;511445.76;30000000;30000000;0;30000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;160425;0;0;0;0;0;0;0;775.74;161200.74
50.041.467/0001-58;2024-03-01;1;506964.32;1000;0;0;505964.32;30000000;30000000;0;30000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;65;0;0;65;0;190425;0;0;0;0;0;0;0;916.9;191341.9
50.117.874/0001-00;2024-01-01;1;1979881.9;449143.5;0;0;1530738.4;86799816.41;81691811.83;0;81691811.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5108004.58;0;;0;0;;0;0;0;434672.43;415826.12;0;18846.31;0;16942.88;0;0;0;0;0;0;0;19166587.82;19183530.7
50.117.874/0001-00;2024-02-01;1;1878671.92;0;0;0;1878671.92;86808292.65;81700288.07;0;81700288.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5108004.58;0;;0;0;;0;0;0;423044.44;421279.01;0;1765.43;0;16942.88;0;0;0;0;0;0;0;18843625.25;18860568.13
50.117.874/0001-00;2024-03-01;1;1865367.88;0;0;0;1865367.88;86812934.69;81704930.11;0;81704930.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5108004.58;0;;0;0;;0;0;0;422151.24;421153.41;0;997.83;0;17570.88;0;0;0;0;0;0;0;18443947.27;18461518.15
50.135.849/0001-40;2024-01-01;1;8116857.47;7731855.67;385001.8;0;0;47522722.1;0;0;0;0;0;0;0;981149.47;0;0;0;0;0;0;46541572.63;0;0;0;0;0;0;;0;0;;0;0;0;441945.4;0;0;441945.4;0;26566.7;0;0;0;0;0;0;0;95116.55;121683.25
50.135.849/0001-40;2024-02-01;2;921588.76;475700.39;445888.37;0;0;75142532.15;0;0;0;0;0;0;0;2265650.12;0;0;0;0;0;0;72876882.03;0;0;0;0;0;0;;0;0;;0;0;0;321157.78;0;0;321157.78;0;32405.47;0;0;0;0;0;0;0;241697.71;274103.18
50.135.849/0001-40;2024-03-01;1;450046.44;1000.01;449046.43;0;0;75833604.25;0;0;0;0;0;0;0;2269706.45;0;0;0;0;0;0;72013350.24;0;1550547.56;0;0;0;0;;0;0;;0;0;0;320948.78;0;0;320948.78;0;49388.08;0;0;0;0;0;0;0;198531.58;247919.66
50.143.549/0001-03;2024-01-01;1;214458.58;0;0;0;214458.58;85636277.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41347662.63;0;0;0;0;0;0;;44288614.53;0;;0;0;0;2692345.68;0;0;2692345.68;0;67757.63;0;0;0;0;0;0;0;2314.93;70072.56
50.143.549/0001-03;2024-02-01;2;603982.76;0;0;0;603982.76;84980293.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39906084.56;0;0;0;0;0;0;;45074209.42;0;;0;0;0;4640824.28;0;0;4640824.28;0;58335.61;0;0;0;0;0;0;0;2484139.59;2542475.2
50.143.549/0001-03;2024-03-01;1;4259437.85;0;0;0;4259437.85;81638862.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40962347.05;0;0;0;0;0;0;;40676515.73;0;;0;0;0;2149754.56;0;0;2149754.56;0;60728.44;0;0;0;0;0;0;0;846934.91;907663.35
50.180.894/0001-17;2024-01-01;1;5382402.77;1000;0;0;5381402.77;453348874.08;96499619.82;0;96499619.82;0;0;0;0;38187829;0;0;0;0;0;0;44717530.41;0;0;0;35084216;0;0;;238859678.85;0;;0;0;0;15029160.04;0;0;15029160.04;4602204.7;519661.74;0;0;0;0;0;0;0;15049220.5;20171086.94
50.180.894/0001-17;2024-02-01;1;29725288.11;1000;0;0;29724288.11;406625784.28;96450818.98;0;96450818.98;0;0;0;0;143424;0;0;0;0;0;0;51130250.59;0;0;0;21869881.21;0;0;;237031409.5;0;;0;0;0;39745195.13;0;0;39745195.13;4602204.7;438835.86;0;0;0;0;0;0;0;21229205.13;26270245.69
50.180.894/0001-17;2024-03-01;1;6165546.74;1000;0;0;6164546.74;455744023.18;96402018.14;0;96402018.14;0;0;0;0;4951;0;0;0;0;0;0;91413194.55;0;0;0;36588752.17;0;0;;231335107.32;0;;0;0;0;8191743.43;0;0;8191743.43;4602204.7;453245.95;0;0;0;0;0;0;0;13901044.98;18956495.63
50.252.286/0001-70;2024-01-01;1;2057.23;2057.23;0;0;0;7890000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7890000;0;0;;0;0;;0;0;0;0;0;0;0;0;26000;0;0;0;0;0;0;0;8000273.9;8026273.9
50.252.286/0001-70;2024-02-01;1;2057.23;2057.23;0;0;0;7890000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7890000;0;0;;0;0;;0;0;0;0;0;0;0;0;26000;0;0;0;0;0;0;0;8026510.7;8052510.7
50.252.286/0001-70;2024-03-01;1;2057.23;2057.23;0;0;0;7890000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7890000;0;0;;0;0;;0;0;0;0;0;0;0;0;26000;0;0;0;0;0;0;0;8052760.7;8078760.7
50.255.690/0001-06;2024-01-01;1;98076.27;98076.27;0;0;0;36801844.58;23827377.32;23827377.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;12974467.26;1764.33;0;0;1764.33;0;13500;0;6332990.66;12090000;0;0;0;0;25348.48;18461839.14
50.255.690/0001-06;2024-02-01;1;106604.26;106604.26;0;0;0;36902578.92;23827377.32;23827377.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;13075201.6;1330.07;0;0;1330.07;0;13500;0;6332990.66;12090000;0;0;0;0;25899.58;18462390.24
50.255.690/0001-06;2024-03-01;1;75316.25;75316.25;0;0;0;37008485.34;23827377.32;23827377.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;13181108.02;636.31;0;0;636.31;0;13500;0;6332990.66;12090000;0;0;0;0;26457.41;18462948.07
50.275.622/0001-09;2024-01-01;1;1193062.36;990.3;0;0;1192072.06;73499.99;73499.99;0;0;0;73499.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2899.79;0;0;2899.79;0;15974.3;0;0;0;0;0;0;0;77228.58;93202.88
50.275.622/0001-09;2024-02-01;1;1193062.36;990.3;0;0;1192072.06;73499.99;73499.99;0;0;0;73499.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2899.79;0;0;2899.79;0;15974.3;0;0;0;0;0;0;0;77228.58;93202.88
50.275.622/0001-09;2024-03-01;1;830570.79;1000;0;0;829570.79;1692230.79;1692230.79;0;0;0;1692230.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;495462.29;0;0;495462.29;0;16373;0;0;0;0;0;0;0;1154550.2;1170923.2
50.352.284/0001-53;2024-01-01;1;10138373.82;0;0;0;10138373.82;142564825.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;142564825.06;0;;0;0;0;0;0;0;0;0;168298.83;155861.12;0;0;0;0;0;0;30333.33;354493.28
50.352.284/0001-53;2024-02-01;1;11127416.27;0;0;0;11127416.27;141194963.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;141194963.97;0;;0;0;0;314;0;0;314;0;170122.72;0;0;0;0;0;0;0;36039.78;206162.5
50.352.284/0001-53;2024-03-01;1;15442505.28;0;0;0;15442505.28;136803881.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;136803881.39;0;;0;0;0;0;0;0;0;0;169863.46;277110.29;0;0;0;0;0;0;40059.67;487033.42
50.375.550/0001-63;2024-01-01;1;338930.19;344.02;0;0;338586.17;33546246.41;33214364.53;0;33214364.53;0;0;0;0;0;0;0;0;0;0;0;0;0;331881.88;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;50169.66;0;0;0;0;0;0;0;5241830.94;5292000.6
50.375.550/0001-63;2024-02-01;1;212659.93;87103.88;0;0;125556.05;59489341.45;59456107.03;0;59456107.03;0;0;0;0;0;0;0;0;0;0;0;0;0;33234.42;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;65688.59;0;0;0;0;0;0;0;5272453.87;5338142.46
50.375.550/0001-63;2024-03-01;1;742053.24;32241.37;0;0;709811.87;34004081.56;34003776.43;0;34003776.43;0;0;0;0;0;0;0;0;0;0;0;0;0;305.13;0;0;0;0;;0;0;;0;0;0;5148470.02;0;5000000;148470.02;0;75916.43;0;0;0;0;0;0;0;4257356.17;4333272.6
50.385.179/0001-10;2024-01-01;1;6961600.02;0;0;0;6961600.02;285607018.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;285607018.08;0;;0;0;0;6069193.79;0;0;6069193.79;2999999.87;324357.83;0;0;0;0;0;0;0;275144.7;3599502.4
50.385.179/0001-10;2024-02-01;1;10952091.94;0;0;0;10952091.94;280877800.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;280877800.69;0;;0;0;0;4988923.19;0;0;4988923.19;3299999.78;278483.09;0;0;0;0;0;0;0;282992.24;3861475.11
50.385.179/0001-10;2024-03-01;1;27049841.14;0;0;0;27049841.14;264397932.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;264397932.79;0;;0;0;0;3851796.22;0;0;3851796.22;3450000;291430.44;0;0;0;0;0;0;0;310566.09;4051996.53
50.399.189/0001-05;2024-01-01;1;1655624.9;100.01;0;0;1655524.89;126521940;126521940;0;0;0;0;126521940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6818344.55;0;4888249.34;1930095.21;1930095.21;35586.5;0;0;0;0;0;0;0;1609408.02;3575089.73
50.399.189/0001-05;2024-02-01;1;2157672.02;67.19;0;0;2157604.83;126521940;126521940;0;0;0;0;126521940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;10104977.97;0;8752526.18;1352451.79;1352451.78;55498.01;0;0;0;0;0;0;0;1678315.65;3086265.44
50.399.189/0001-05;2024-03-01;1;4491151.81;100;0;0;4491051.81;126521940;126521940;0;0;0;0;126521940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7911354.33;0;7911354.33;0;1936793.93;57930.3;0;0;0;0;0;0;0;2598234.02;4592958.25
50.418.740/0001-10;2024-01-01;1;133233.04;887.92;;;132345.12;41963965.49;0;;;;;;;;;;;;;;41963965.49;;;;;;;;;;;;;;0;;;;;238711.48;;;;;;;;43566.93;282278.41
50.418.740/0001-10;2024-02-01;1;150538.6;1000;;;149538.6;43816082.02;0;;;;;;;;;;;;;;43816082.02;;;;;;;;;;;;;;133.46;;;133.46;;268733.69;;;;;;;;9062.92;277796.61
50.418.740/0001-10;2024-03-01;1;129963.15;868.31;;;129094.84;44279575.52;0;;;;;;;;;;;;;;44279575.52;;;;;;;;;;;;;;2993.84;;;2993.84;;302598.93;;;;;;;;5995.16;308594.09
50.479.122/0001-80;2024-01-01;1;11969344.3;46.05;0;0;11969298.25;1010164064.09;1010164064.09;0;1010164064.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4160159.98;3694723.33;0;465436.65;0;379710.25;0;470598480.59;0;0;0;0;0;58739.78;471036930.62
50.479.122/0001-80;2024-02-01;1;9452412.95;133754.9;0;0;9318658.05;1010164064.09;1010164064.09;0;1010164064.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6898182.9;6432287.75;0;465895.15;0;388679.65;0;470598480.59;0;0;0;0;0;203479.56;471190639.8
50.479.122/0001-80;2024-03-01;1;11355539.69;166.9;0;0;11355372.79;1010164064.09;1010164064.09;0;1010164064.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4686656.38;4221219.73;0;465436.65;0;388726.81;0;470598480.59;0;0;0;0;0;81019.34;471068226.74
50.492.450/0001-17;2024-01-01;1;3757927.1;463.18;0;0;3757463.92;211185000;211185000;0;211185000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1528299.2;1363656.14;0;164643.06;0;25000;0;0;0;0;162441429.25;0;0;200026.34;162666455.59
50.492.450/0001-17;2024-02-01;1;4050940.8;702.22;0;0;4050238.58;211194000;211194000;0;211194000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1519518.3;1363656.14;0;155862.16;0;25000;0;0;0;0;163126648.3;0;0;170828.61;163322476.91
50.492.450/0001-17;2024-03-01;1;1452777.35;697.41;0;0;1452079.94;211203000;211203000;0;211203000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1530471.37;1363656.14;0;166815.23;0;25000;0;0;0;0;164355572.82;0;0;461584.47;164842157.29
50.522.058/0001-73;2024-01-01;2;8790468.46;0;0;0;8790468.46;68809697.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000000;0;0;;0;0;;58809697.51;0;0;0;0;0;0;0;127776.12;0;0;0;0;0;0;0;23007.65;150783.77
50.522.058/0001-73;2024-02-01;1;8612472.22;0;0;0;8612472.22;69268682.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000000;0;0;;0;0;;59268682.29;0;0;1397.59;0;0;1397.59;0;128265.84;0;0;0;0;0;0;0;26441.54;154707.38
50.522.058/0001-73;2024-03-01;1;8536061.35;0;0;0;8536061.35;69749404.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000000;0;0;;0;0;;59749404.47;0;0;2140.8;0;0;2140.8;0;128637.13;0;0;0;0;0;0;0;30912.31;159549.44
50.555.700/0001-10;2024-01-01;1;80321.58;763.92;;;79557.66;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;133.43;;;133.43;;1000;;;;;;;;419.17;1419.17
50.555.700/0001-10;2024-02-01;1;80260.01;147.6;;;80112.41;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;1000;;;;;;;;656.67;1656.67
50.555.700/0001-10;2024-03-01;1;79240.04;421.94;;;78818.1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1559.2;;;1559.2;;1000;;;;;;;;906.67;1906.67
50.569.855/0001-06;2024-01-01;1;566416.83;1000;;;565416.83;43712619.9;42637283.95;;;42637283.95;;;;;;;;;;;1075335.95;;;;;;;;;;;;;;0;;;;480342;26087.13;;1279118.52;;;;;;8970.34;1794517.99
50.569.855/0001-06;2024-02-01;1;604497.81;1000;;0;603497.81;42883127.74;41795294.32;;;41795294.32;;;0;;;;;;;;1087833.42;;;;;;;;;;;0;;0;214.4;;;214.4;540144;22097.23;;1253858.83;;;;;;12308.51;1828408.57
50.569.855/0001-06;2024-03-01;1;486910.83;1000;;;485910.83;42414362.54;41327020.16;;;41327020.16;;;;;;;;;;;1087342.38;;;;;;;;;;;;;;0;;;;435000;22967.75;;1239810.61;;;;;;15579.8;1713358.16
50.659.134/0001-97;2024-01-01;1;14440202.68;497.79;0;0;14439704.89;1193096000;1193096000;0;1193096000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8234593.86;7877388.87;0;357204.99;0;25000;0;0;0;0;937603690.86;0;0;604830.93;938233521.79
50.659.134/0001-97;2024-02-01;1;16330476.35;765.95;0;0;16329710.4;1193111000;1193111000;0;1193111000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8217006.92;7877388.87;0;339618.05;0;25000;0;0;0;0;941562075.34;0;0;515651.22;942102726.56
50.659.134/0001-97;2024-03-01;1;7974854.34;823.52;0;0;7974030.82;1193130515.86;1193130515.86;0;1193130515.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8268886.16;7877388.87;0;391497.29;0;25000;0;0;0;0;948660395.54;0;0;1442746.28;950128141.82
50.671.473/0001-99;2024-01-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50.671.473/0001-99;2024-02-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50.671.473/0001-99;2024-03-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50.686.473/0001-62;2024-01-01;1;68882.16;500;0;0;68382.16;20802181.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20802181.04;0;0;;0;0;;0;0;0;6524.63;0;0;6524.63;0;15000;820360.73;0;0;0;0;0;0;32242.87;867603.6
50.686.473/0001-62;2024-02-01;1;68882.16;500;0;0;68382.16;20802181.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20802181.04;0;0;;0;0;;0;0;0;6524.63;0;0;6524.63;0;15000;820360.73;0;0;0;0;0;0;32242.87;867603.6
50.686.473/0001-62;2024-03-01;1;52051.03;462.2;0;0;51588.83;20802181.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20802181.04;0;0;;0;0;;0;0;0;5427.95;0;0;5427.95;0;15000;758505.05;0;0;0;0;0;0;9152.95;782658
50.701.686/0001-16;2024-01-01;1;4355474.44;0;0;0;4355474.44;431529022.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;431529022.03;0;0;0;0;0;0;;0;0;;0;0;0;1151442.33;0;0;1151442.33;0;80437.56;0;3232049.41;0;0;133786018.17;0;0;-6322986.14;130775519
